measure label,year,state,county,fips,value,numerator,denominator
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Ohio,Scioto County,39145,0.107293494,3663,34140
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Ohio,Stark County,39151,0.080731474,13381,165747
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Ohio,Summit County,39153,0.09864822,24199,245306
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Ohio,Trumbull County,39155,0.089635357,8547,95353
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Ohio,Tuscarawas County,39157,0.085899554,3431,39942
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Ohio,Warren County,39165,0.057090629,4841,84795
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Ohio,Wayne County,39169,0.076622531,3530,46070
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Ohio,Wood County,39173,0.054911632,2961,53923
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Canadian County,40017,0.071600996,3411,47639
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Cleveland County,40027,0.092711873,10421,112402
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Comanche County,40031,0.192274958,9941,51702
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Creek County,40037,0.105890952,3187,30097
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Muskogee County,40101,0.176683813,5459,30897
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Oklahoma County,40109,0.104115322,34812,334360
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Payne County,40119,0.129616052,4598,35474
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Pottawatomie County,40125,0.117080078,3474,29672
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Rogers County,40131,0.086608402,3191,36844
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Tulsa County,40143,0.091150776,25509,279855
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oklahoma,Wagoner County,40145,0.08266478,2576,31162
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Benton County,41003,0.063085288,2378,37695
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Clackamas County,41005,0.05728393,9293,162227
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Deschutes County,41017,0.166213676,13943,83886
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Douglas County,41019,0.104118787,5119,49165
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Jackson County,41029,0.090365663,8390,92845
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Josephine County,41033,0.052431513,2000,38145
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Klamath County,41035,0.171581775,5632,32824
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Lane County,41039,0.075010516,11950,159311
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Linn County,41043,,,49174
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Marion County,41047,0.070870861,8750,123464
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Multnomah County,41051,0.064227089,21597,336260
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Polk County,41053,0.022110263,689,31162
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Umatilla County,41059,0.104351029,3113,29832
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Washington County,41067,0.043534659,9666,222030
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Oregon,Yamhill County,41071,0.059142616,2246,37976
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Adams County,42001,0.072248757,2995,41454
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Allegheny County,42003,0.096829899,57195,590675
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Armstrong County,42005,0.130449563,4219,32342
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Beaver County,42007,0.108783618,8522,78339
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Berks County,42011,0.078747414,12986,164907
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Blair County,42013,0.055493064,3108,56007
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Bucks County,42017,0.049319591,12192,247204
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Butler County,42019,0.078378946,6332,80787
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Cambria County,42021,0.121120013,7890,65142
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Carbon County,42025,0.256607831,8825,34391
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Centre County,42027,0.13756606,9007,65474
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Chester County,42029,0.037877288,7453,196767
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Clearfield County,42033,0.192677423,7436,38593
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Columbia County,42037,0.122474492,3625,29598
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Crawford County,42039,0.185904816,8238,44313
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Cumberland County,42041,,,103566
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Dauphin County,42043,0.08963237,10952,122188
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Delaware County,42045,0.083567709,18541,221868
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Erie County,42049,0.081418201,9778,120096
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Fayette County,42051,0.13090077,8244,62979
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Franklin County,42055,0.073278815,4713,64316
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Indiana County,42063,0.141391903,5459,38609
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Lackawanna County,42069,0.154325441,15183,98383
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Lancaster County,42071,0.040215317,8330,207135
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Lawrence County,42073,0.111477181,4534,40672
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Lebanon County,42075,0.05639264,3185,56479
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Lehigh County,42077,0.056298181,8099,143859
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Luzerne County,42079,0.137882411,20435,148206
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Lycoming County,42081,0.125652567,6619,52677
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Mercer County,42085,0.138602346,7148,51572
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Monroe County,42089,0.309745044,25002,80718
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Montgomery County,42091,0.051560916,16944,328621
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Northampton County,42095,0.071953811,8748,121578
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Northumberland County,42097,0.105677284,4741,44863
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Philadelphia County,42101,0.132204086,88928,672657
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Schuylkill County,42107,0.167939708,11609,69126
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Somerset County,42111,0.223316088,8461,37888
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Washington County,42125,0.094783358,8923,94141
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,Westmoreland County,42129,0.110268377,18551,168235
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Pennsylvania,York County,42133,0.084709443,15338,181066
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Arecibo Municipio,72013,0.256395549,10724,41826
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Bayamón Municipio,72021,0.158281639,13242,83661
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Caguas Municipio,72025,0.126568913,7432,58719
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Carolina Municipio,72031,0.182729617,14271,78099
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Guaynabo Municipio,72061,0.151894286,6046,39804
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Mayagüez Municipio,72097,0.261312574,10874,41613
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Ponce Municipio,72113,0.217378259,14495,66681
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,San Juan Municipio,72127,0.259618819,50223,193449
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Toa Alta Municipio,72135,0.144943178,3762,25955
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Toa Baja Municipio,72137,0.206112489,7007,33996
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Puerto Rico,Trujillo Alto Municipio,72139,0.163035721,4797,29423
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Rhode Island,Kent County,44003,0.065620326,4829,73590
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Rhode Island,Newport County,44005,0.160746634,6743,41948
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Rhode Island,Providence County,44007,0.105046406,27650,263217
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Rhode Island,Washington County,44009,0.18516697,11667,63008
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Aiken County,45003,0.130402103,9716,74508
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Anderson County,45007,0.12938416,11137,86077
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Beaufort County,45013,0.256575763,24445,95274
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Berkeley County,45015,0.089872174,7115,79168
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Charleston County,45019,0.149410337,26998,180697
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Darlington County,45031,0.090557173,2737,30224
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Dorchester County,45035,0.114757456,6728,58628
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Florence County,45041,0.113030992,6692,59205
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Greenville County,45045,0.083384536,16963,203431
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Greenwood County,45047,0.164498553,5134,31210
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Horry County,45051,0.3125,61290,196128
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Lancaster County,45057,0.101234779,3550,35067
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Laurens County,45059,0.174712569,5349,30616
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Lexington County,45063,0.090985775,10894,119733
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Oconee County,45073,0.17526114,6879,39250
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Orangeburg County,45075,0.206928506,8709,42087
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Pickens County,45077,0.102350339,5365,52418
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Richland County,45079,0.12540096,21189,168970
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Spartanburg County,45083,0.095699199,11998,125372
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,Sumter County,45085,0.128653482,6070,47181
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Carolina,York County,45091,0.050402056,5121,101603
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Dakota,Minnehaha County,46099,0.053889289,4190,77752
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, South Dakota,Pennington County,46103,0.064779304,3057,47191
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Anderson County,47001,,,34839
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Blount County,47009,0.13944909,7862,56379
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Bradley County,47011,0.075918369,3255,42875
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Davidson County,47037,0.080777623,24137,298808
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Greene County,47059,0.17135486,5513,32173
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Hamilton County,47065,0.121953093,19072,156388
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Knox County,47093,0.094561838,18957,200472
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Madison County,47113,0.123029128,5267,42811
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Maury County,47119,,,36251
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Montgomery County,47125,0.09663742,7567,78303
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Putnam County,47141,0.097037397,3223,33214
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Robertson County,47147,,,26615
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Rutherford County,47149,0.070198908,7870,112110
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Sevier County,47155,0.318829775,17982,56400
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Shelby County,47157,0.136994362,55386,404294
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Sullivan County,47163,0.116183467,8620,74193
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Sumner County,47165,0.062889427,4330,68851
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Washington County,47179,0.107826464,6405,59401
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Williamson County,47187,,,75987
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Tennessee,Wilson County,47189,0.078436837,3938,50206
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Angelina County,48005,0.165812954,6021,36312
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Bastrop County,48021,,,29802
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Bell County,48027,0.119976714,16283,135718
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Bexar County,48029,0.080847338,55313,684166
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Bowie County,48037,0.178224638,6993,39237
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Brazoria County,48039,0.09405715,12182,129517
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Brazos County,48041,0.088301204,7526,85231
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Cameron County,48061,0.159631222,23548,147515
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Collin County,48085,0.04297163,14515,337781
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Comal County,48091,0.129202515,6879,53242
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Coryell County,48099,,,26164
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Dallas County,48113,0.079327889,78172,985429
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Denton County,48121,0.045685507,13172,288319
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Ector County,48135,0.083982185,4789,57024
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,El Paso County,48141,0.09841463,28487,289459
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Ellis County,48139,0.082411058,4788,58099
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Fort Bend County,48157,0.043622896,10176,233272
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Galveston County,48167,0.178291142,25376,142329
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Grayson County,48181,0.12767981,6980,54668
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Gregg County,48183,0.116428547,6014,51654
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Guadalupe County,48187,0.072102368,3967,55019
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Harris County,48201,0.076092809,130923,1720570
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Harrison County,48203,0.207173586,5828,28131
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Hays County,48209,0.074132949,5410,72977
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Henderson County,48213,0.267712027,10739,40114
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Hidalgo County,48215,0.138170943,36561,264607
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Hunt County,48231,0.133113548,4926,37006
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Jefferson County,48245,0.123083323,13309,108130
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Johnson County,48251,0.091192335,5444,59698
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Kaufman County,48257,0.090517461,3572,39462
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Liberty County,48291,,,29808
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Lubbock County,48303,0.111075006,13673,123097
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,McLennan County,48309,0.114382729,11285,98660
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Midland County,48329,,,59512
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Montgomery County,48339,0.079910502,16179,202464
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Nacogdoches County,48347,0.162041664,4543,28036
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Nueces County,48355,0.117422402,17371,147936
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Orange County,48361,0.099660128,3636,36484
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Parker County,48367,0.107675731,5196,48256
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Potter County,48375,0.113681868,5621,49445
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Randall County,48381,0.09603975,5180,53936
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Rockwall County,48397,,,31609
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,San Patricio County,48409,0.171986923,4682,27223
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Smith County,48423,0.113976754,10129,88869
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Tarrant County,48439,0.081977472,61293,747681
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Taylor County,48441,0.140468284,7997,56931
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Tom Green County,48451,0.07994698,3860,48282
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Travis County,48453,0.07591708,36937,486544
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Victoria County,48469,0.099308096,3660,36855
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Walker County,48471,0.15482977,3911,25260
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Webb County,48479,0.087887682,7005,79704
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Wichita County,48485,0.142732382,8008,56105
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Texas,Williamson County,48491,0.051232044,9273,181000
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Utah,Cache County,49005,0.077958345,3099,39752
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Utah,Davis County,49011,0.043918468,4611,104990
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Utah,Salt Lake County,49035,0.059047062,22484,380781
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Utah,Utah County,49049,0.039887775,6483,162531
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Utah,Washington County,49053,0.161936924,10357,63957
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Utah,Weber County,49057,0.082704052,7327,88593
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Vermont,Chittenden County,50007,0.050365329,3419,67884
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Albemarle County,51003,0.096181653,4257,44260
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Alexandria city,51510,0.072547868,5551,76515
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Arlington County,51013,0.069456168,7815,112517
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Augusta County,51015,0.131514266,4227,32141
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Bedford County,51019,0.109332591,3948,36110
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Chesapeake city,51550,0.058069814,5162,88893
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Chesterfield County,51041,0.045464497,5815,127902
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Fairfax County,51059,0.044039778,18148,412082
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Fauquier County,51061,0.032332476,855,26444
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Frederick County,51069,0.057759199,1893,32774
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Hampton city,51650,0.118221708,7140,60395
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Hanover County,51085,0.030151252,1216,40330
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Henrico County,51087,0.064493045,8743,135565
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,James City County,51095,0.12099611,3921,32406
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Loudoun County,51107,0.044179026,5589,126508
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Lynchburg city,51680,0.126478672,4095,32377
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Montgomery County,51121,,,39351
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Newport News city,51700,0.077283978,5996,77584
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Norfolk city,51710,0.092700303,9005,97141
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Portsmouth city,51740,0.108548231,4466,41143
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Prince William County,51153,0.043611806,6361,145855
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Richmond city,51760,0.085357957,8569,100389
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Roanoke County,51161,0.06207506,2529,40741
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Roanoke city,51770,0.120785095,5717,47332
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Rockingham County,51165,0.125025213,4340,34713
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Spotsylvania County,51177,0.083132893,3871,46564
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Stafford County,51179,0.071115628,3360,47247
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Suffolk city,51800,0.086342491,3063,35475
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,Virginia Beach city,51810,0.069341369,12698,183123
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Virginia,York County,51199,0.100520685,2780,27656
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Benton County,53005,,,73060
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Chelan County,53007,0.248340189,9052,36450
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Clallam County,53009,0.098374821,3529,35873
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Clark County,53011,0.043900318,7670,174714
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Cowlitz County,53015,0.07287626,3175,43567
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Franklin County,53021,,,26691
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Grant County,53025,0.1257191,4480,35635
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Grays Harbor County,53027,0.219008505,7731,35300
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Island County,53029,0.178856418,7307,40854
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,King County,53033,0.049652029,44348,893176
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Kitsap County,53035,0.098072648,10757,109684
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Lewis County,53041,0.143631041,4905,34150
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Pierce County,53053,0.08546447,28747,336362
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Skagit County,53057,0.077007048,4021,52216
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Snohomish County,53061,0.051127248,15362,300466
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Spokane County,53063,0.069872163,14555,208309
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Thurston County,53067,0.05940374,6685,112535
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Whatcom County,53073,0.137085453,12785,93263
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Washington,Yakima County,53077,0.054696884,4735,86568
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, West Virginia,Berkeley County,54003,0.108143337,5061,46799
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, West Virginia,Cabell County,54011,0.154646933,7190,46493
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, West Virginia,Harrison County,54033,0.151551619,4786,31580
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, West Virginia,Kanawha County,54039,0.113555767,10503,92492
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, West Virginia,Monongalia County,54061,0.15208903,6778,44566
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, West Virginia,Raleigh County,54081,0.13059774,4704,36019
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, West Virginia,Wood County,54107,0.086826943,3496,40264
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Wisconsin,Brown County,55009,0.036463637,3938,107998
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Wisconsin,Dane County,55025,0.039491769,8908,225566
Percentage of Total Housing Units that are Vacant (1y Avg.),2015, Wisconsin,Dodge County,55027,0.068581052,2565,37401
