measure label,year,state,county,fips,value,numerator,denominator
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Autauga County,1001,0.311744869,2219,7118
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Baldwin County,1003,0.378969043,11410,30108
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Barbour County,1005,0.351063818,1089,3102
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Bibb County,1007,0.347052664,995,2867
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Blount County,1009,0.374917924,2855,7615
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Bullock County,1011,0.326547921,385,1179
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Butler County,1013,0.355570167,1082,3043
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Calhoun County,1015,0.385929525,6122,15863
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Chambers County,1017,0.329360992,1603,4867
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Cherokee County,1019,0.471491218,1935,4104
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Chilton County,1021,0.350380242,1843,5260
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Choctaw County,1023,0.506625891,994,1962
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Clarke County,1025,0.487784326,1737,3561
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Clay County,1027,0.420115501,873,2078
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Cleburne County,1029,0.378006876,770,2037
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Coffee County,1031,0.338707268,2269,6699
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Colbert County,1033,0.428604573,3695,8621
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Conecuh County,1035,0.442028999,854,1932
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Coosa County,1037,0.483890951,781,1614
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Covington County,1039,0.400390625,2255,5632
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Crenshaw County,1041,0.371569693,677,1822
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Cullman County,1043,0.355638891,4172,11731
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Dale County,1045,0.337351054,2463,7301
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Dallas County,1047,0.429537565,2350,5471
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,DeKalb County,1049,0.385252595,3302,8571
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Elmore County,1051,0.303425789,3162,10421
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Escambia County,1053,0.428117901,1888,4410
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Etowah County,1055,0.397093922,5821,14659
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Fayette County,1057,0.470632523,1250,2656
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Franklin County,1059,0.375766158,1594,4242
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Geneva County,1061,0.40108645,1772,4418
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Greene County,1063,0.5,511,1022
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Hale County,1065,0.440316975,889,2019
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Henry County,1067,0.427308112,1208,2827
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Houston County,1069,0.331292719,4654,14048
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Jackson County,1071,0.388303101,3167,8156
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Jefferson County,1073,0.30236575,26431,87414
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Lamar County,1075,0.451820135,1055,2335
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Lauderdale County,1077,0.383413881,5474,14277
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Lawrence County,1079,0.393688053,1946,4943
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Lee County,1081,0.279566497,5314,19008
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Limestone County,1083,0.304690808,3592,11789
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Lowndes County,1085,0.385714293,513,1330
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Macon County,1087,0.424746454,1047,2465
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Madison County,1089,0.272380948,12727,46725
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Marengo County,1091,0.442824244,1154,2606
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Marion County,1093,0.421334296,2362,5606
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Marshall County,1095,0.389997542,4788,12277
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Mobile County,1097,0.340695947,17584,51612
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Monroe County,1099,0.516556263,1560,3020
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Montgomery County,1101,0.272031337,7640,28085
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Morgan County,1103,0.355620265,6106,17170
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Perry County,1105,0.406567633,520,1279
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Pickens County,1107,0.477987409,1140,2385
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Pike County,1109,0.301959991,1479,4898
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Randolph County,1111,0.372937292,1243,3333
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Russell County,1113,0.273070544,1808,6621
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Shelby County,1117,0.266106755,6844,25719
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,St. Clair County,1115,0.326564848,3699,11327
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Sumter County,1119,0.480274439,840,1749
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Talladega County,1121,0.39820385,4434,11135
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Tallapoosa County,1123,0.394478232,2529,6411
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Tuscaloosa County,1125,0.293091804,6941,23682
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Walker County,1127,0.452261299,4320,9552
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Washington County,1129,0.472384363,1052,2227
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Wilcox County,1131,0.507120252,641,1264
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alabama,Winston County,1133,0.431491077,1499,3474
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alaska,Aleutians East Borough,2013,0.148594379,37,249
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alaska,Aleutians West Census Area,2016,0.109756097,36,328
Percent of 2 Person Households with No Workers (5y Avg.),2015, Alaska,Anchorage Municipality,2020,0.151834711,5313,34992
