measure label,year,state,county,fips,value,numerator,denominator
Senior Unemployment Rate (1y Avg.),2015, Alabama,Baldwin County,1003,0.030156249,193,6400
Senior Unemployment Rate (1y Avg.),2015, Alabama,Calhoun County,1015,0.040728319,85,2087
Senior Unemployment Rate (1y Avg.),2015, Alabama,Etowah County,1055,0.003837299,10,2606
Senior Unemployment Rate (1y Avg.),2015, Alabama,Houston County,1069,0.068151593,205,3008
Senior Unemployment Rate (1y Avg.),2015, Alabama,Jefferson County,1073,0.032734349,572,17474
Senior Unemployment Rate (1y Avg.),2015, Alabama,Lauderdale County,1077,0.047561709,79,1661
Senior Unemployment Rate (1y Avg.),2015, Alabama,Lee County,1081,0.011951001,40,3347
Senior Unemployment Rate (1y Avg.),2015, Alabama,Madison County,1089,0.079819441,725,9083
Senior Unemployment Rate (1y Avg.),2015, Alabama,Marshall County,1095,0.00397812,8,2011
Senior Unemployment Rate (1y Avg.),2015, Alabama,Mobile County,1097,0.015649265,131,8371
Senior Unemployment Rate (1y Avg.),2015, Alabama,Montgomery County,1101,0.047558855,301,6329
Senior Unemployment Rate (1y Avg.),2015, Alabama,Morgan County,1103,0.058471292,166,2839
Senior Unemployment Rate (1y Avg.),2015, Alabama,Shelby County,1117,0.063794382,345,5408
Senior Unemployment Rate (1y Avg.),2015, Alabama,Talladega County,1121,0.019736841,42,2128
Senior Unemployment Rate (1y Avg.),2015, Alabama,Tuscaloosa County,1125,0.097767733,346,3539
Senior Unemployment Rate (1y Avg.),2015, Alabama,Walker County,1127,0.02585488,31,1199
Senior Unemployment Rate (1y Avg.),2015, Alaska,Anchorage Municipality,2020,0.060347654,368,6098
Senior Unemployment Rate (1y Avg.),2015, Alaska,Fairbanks North Star Borough,2090,0.134228185,220,1639
Senior Unemployment Rate (1y Avg.),2015, Alaska,Matanuska-Susitna Borough,2170,0.033383157,67,2007
Senior Unemployment Rate (1y Avg.),2015, Arizona,Apache County,4001,0,0,797
Senior Unemployment Rate (1y Avg.),2015, Arizona,Cochise County,4003,0.024466751,78,3188
Senior Unemployment Rate (1y Avg.),2015, Arizona,Coconino County,4005,0.060043667,220,3664
Senior Unemployment Rate (1y Avg.),2015, Arizona,Maricopa County,4013,0.047383301,4441,93725
Senior Unemployment Rate (1y Avg.),2015, Arizona,Mohave County,4015,0.131790742,655,4970
Senior Unemployment Rate (1y Avg.),2015, Arizona,Navajo County,4017,0.073137075,159,2174
Senior Unemployment Rate (1y Avg.),2015, Arizona,Pima County,4019,0.030023273,774,25780
Senior Unemployment Rate (1y Avg.),2015, Arizona,Pinal County,4021,0.10010808,741,7402
Senior Unemployment Rate (1y Avg.),2015, Arizona,Yavapai County,4025,0.016232379,114,7023
Senior Unemployment Rate (1y Avg.),2015, Arizona,Yuma County,4027,0.156432346,563,3599
Senior Unemployment Rate (1y Avg.),2015, Arkansas,Benton County,5007,0.063312933,331,5228
Senior Unemployment Rate (1y Avg.),2015, Arkansas,Craighead County,5031,0,0,2538
Senior Unemployment Rate (1y Avg.),2015, Arkansas,Faulkner County,5045,0.016540643,35,2116
Senior Unemployment Rate (1y Avg.),2015, Arkansas,Garland County,5051,0.032149419,105,3266
Senior Unemployment Rate (1y Avg.),2015, Arkansas,Jefferson County,5069,0,0,1874
Senior Unemployment Rate (1y Avg.),2015, Arkansas,Pulaski County,5119,0.033550519,345,10283
Senior Unemployment Rate (1y Avg.),2015, Arkansas,Sebastian County,5131,0,0,2383
Senior Unemployment Rate (1y Avg.),2015, Arkansas,Washington County,5143,0.068965517,334,4843
Senior Unemployment Rate (1y Avg.),2015, Arkansas,White County,5145,0.021150034,32,1513
Senior Unemployment Rate (1y Avg.),2015, California,Alameda County,6001,0.030034466,1159,38589
Senior Unemployment Rate (1y Avg.),2015, California,Butte County,6007,0.07024169,372,5296
Senior Unemployment Rate (1y Avg.),2015, California,Contra Costa County,6013,0.031393819,955,30420
Senior Unemployment Rate (1y Avg.),2015, California,El Dorado County,6017,0.096889757,595,6141
Senior Unemployment Rate (1y Avg.),2015, California,Fresno County,6019,0.062755078,1184,18867
Senior Unemployment Rate (1y Avg.),2015, California,Humboldt County,6023,0.003724395,18,4833
Senior Unemployment Rate (1y Avg.),2015, California,Imperial County,6025,0.080660835,249,3087
Senior Unemployment Rate (1y Avg.),2015, California,Kern County,6029,0.056020003,717,12799
Senior Unemployment Rate (1y Avg.),2015, California,Kings County,6031,0.021405492,53,2476
Senior Unemployment Rate (1y Avg.),2015, California,Los Angeles County,6037,0.048687965,11346,233035
Senior Unemployment Rate (1y Avg.),2015, California,Madera County,6039,0.057404324,207,3606
Senior Unemployment Rate (1y Avg.),2015, California,Marin County,6041,0.01010101,131,12969
Senior Unemployment Rate (1y Avg.),2015, California,Mendocino County,6045,0.116812482,494,4229
Senior Unemployment Rate (1y Avg.),2015, California,Merced County,6047,0.061820507,290,4691
Senior Unemployment Rate (1y Avg.),2015, California,Monterey County,6053,0.041058201,388,9450
Senior Unemployment Rate (1y Avg.),2015, California,Napa County,6055,0.01765711,93,5267
Senior Unemployment Rate (1y Avg.),2015, California,Nevada County,6057,0.094569288,303,3204
Senior Unemployment Rate (1y Avg.),2015, California,Orange County,6059,0.033371594,2733,81896
Senior Unemployment Rate (1y Avg.),2015, California,Placer County,6061,0.068637401,541,7882
Senior Unemployment Rate (1y Avg.),2015, California,Riverside County,6065,0.060085747,2859,47582
Senior Unemployment Rate (1y Avg.),2015, California,Sacramento County,6067,0.067240976,2006,29833
Senior Unemployment Rate (1y Avg.),2015, California,San Bernardino County,6071,0.052357193,1637,31266
Senior Unemployment Rate (1y Avg.),2015, California,San Diego County,6073,0.051321153,4005,78038
Senior Unemployment Rate (1y Avg.),2015, California,San Francisco County,6075,0.028360413,672,23695
Senior Unemployment Rate (1y Avg.),2015, California,San Joaquin County,6077,0.074185118,965,13008
Senior Unemployment Rate (1y Avg.),2015, California,San Luis Obispo County,6079,0.03295099,316,9590
Senior Unemployment Rate (1y Avg.),2015, California,San Mateo County,6081,0.030873299,712,23062
Senior Unemployment Rate (1y Avg.),2015, California,Santa Barbara County,6083,0.021894878,327,14935
Senior Unemployment Rate (1y Avg.),2015, California,Santa Clara County,6085,0.03896822,1621,41598
Senior Unemployment Rate (1y Avg.),2015, California,Santa Cruz County,6087,0.069626063,607,8718
Senior Unemployment Rate (1y Avg.),2015, California,Shasta County,6089,0.017302481,83,4797
Senior Unemployment Rate (1y Avg.),2015, California,Solano County,6095,0.100625359,1062,10554
Senior Unemployment Rate (1y Avg.),2015, California,Sonoma County,6097,0.039275941,818,20827
Senior Unemployment Rate (1y Avg.),2015, California,Stanislaus County,6099,0.042211518,368,8718
Senior Unemployment Rate (1y Avg.),2015, California,Sutter County,6101,0.004570004,11,2407
Senior Unemployment Rate (1y Avg.),2015, California,Tulare County,6107,0.077159144,528,6843
Senior Unemployment Rate (1y Avg.),2015, California,Ventura County,6111,0.033068445,774,23406
Senior Unemployment Rate (1y Avg.),2015, California,Yolo County,6113,0.052706555,222,4212
Senior Unemployment Rate (1y Avg.),2015, Colorado,Adams County,8001,0.052191813,431,8258
Senior Unemployment Rate (1y Avg.),2015, Colorado,Arapahoe County,8005,0.022302158,372,16680
Senior Unemployment Rate (1y Avg.),2015, Colorado,Boulder County,8013,0.035128579,362,10305
Senior Unemployment Rate (1y Avg.),2015, Colorado,Denver County,8031,0.065455869,901,13765
Senior Unemployment Rate (1y Avg.),2015, Colorado,Douglas County,8035,0.053779464,397,7382
Senior Unemployment Rate (1y Avg.),2015, Colorado,El Paso County,8041,0.020263936,281,13867
Senior Unemployment Rate (1y Avg.),2015, Colorado,Jefferson County,8059,0.017981673,312,17351
Senior Unemployment Rate (1y Avg.),2015, Colorado,Larimer County,8069,0.083900727,764,9106
Senior Unemployment Rate (1y Avg.),2015, Colorado,Mesa County,8077,0.016278209,88,5406
Senior Unemployment Rate (1y Avg.),2015, Colorado,Pueblo County,8101,0.02452698,105,4281
Senior Unemployment Rate (1y Avg.),2015, Colorado,Weld County,8123,0.047303144,328,6934
Senior Unemployment Rate (1y Avg.),2015, Connecticut,Fairfield County,9001,0.042988446,1347,31334
Senior Unemployment Rate (1y Avg.),2015, Connecticut,Hartford County,9003,0.055811662,1586,28417
Senior Unemployment Rate (1y Avg.),2015, Connecticut,Litchfield County,9005,0.045418222,341,7508
Senior Unemployment Rate (1y Avg.),2015, Connecticut,Middlesex County,9007,0.056622997,389,6870
Senior Unemployment Rate (1y Avg.),2015, Connecticut,New Haven County,9009,0.043265902,1249,28868
Senior Unemployment Rate (1y Avg.),2015, Connecticut,New London County,9011,0.064007618,605,9452
Senior Unemployment Rate (1y Avg.),2015, Connecticut,Tolland County,9013,0.060004562,263,4383
Senior Unemployment Rate (1y Avg.),2015, Connecticut,Windham County,9015,0.025388405,67,2639
Senior Unemployment Rate (1y Avg.),2015, Delaware,Kent County,10001,0.028809909,107,3714
Senior Unemployment Rate (1y Avg.),2015, Delaware,New Castle County,10003,0.046032075,663,14403
Senior Unemployment Rate (1y Avg.),2015, Delaware,Sussex County,10005,0.028246753,261,9240
Senior Unemployment Rate (1y Avg.),2015, District of Columbia,District of Columbia,11001,0.050766282,901,17748
Senior Unemployment Rate (1y Avg.),2015, Florida,Alachua County,12001,0.017007453,89,5233
Senior Unemployment Rate (1y Avg.),2015, Florida,Bay County,12005,0.033420052,167,4997
Senior Unemployment Rate (1y Avg.),2015, Florida,Brevard County,12009,0.027798053,457,16440
Senior Unemployment Rate (1y Avg.),2015, Florida,Broward County,12011,0.042871937,2484,57940
Senior Unemployment Rate (1y Avg.),2015, Florida,Charlotte County,12015,0.051975887,388,7465
Senior Unemployment Rate (1y Avg.),2015, Florida,Citrus County,12017,0.040256854,163,4049
Senior Unemployment Rate (1y Avg.),2015, Florida,Clay County,12019,0.025504008,105,4117
Senior Unemployment Rate (1y Avg.),2015, Florida,Collier County,12021,0.043781728,690,15760
Senior Unemployment Rate (1y Avg.),2015, Florida,Duval County,12031,0.059251949,1261,21282
Senior Unemployment Rate (1y Avg.),2015, Florida,Escambia County,12033,0.043111529,230,5335
Senior Unemployment Rate (1y Avg.),2015, Florida,Flagler County,12035,0.1783894,700,3924
Senior Unemployment Rate (1y Avg.),2015, Florida,Hernando County,12053,0.015432843,64,4147
Senior Unemployment Rate (1y Avg.),2015, Florida,Hillsborough County,12057,0.041259464,1237,29981
Senior Unemployment Rate (1y Avg.),2015, Florida,Indian River County,12061,0.074146517,417,5624
Senior Unemployment Rate (1y Avg.),2015, Florida,Lake County,12069,0.072498262,731,10083
Senior Unemployment Rate (1y Avg.),2015, Florida,Lee County,12071,0.042499408,1076,25318
Senior Unemployment Rate (1y Avg.),2015, Florida,Leon County,12073,0.023510745,163,6933
