measure label,year,state,county,fips,value,numerator,denominator
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Autauga County,1001,0.1278795,433,3386
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Baldwin County,1003,0.09550412,1077,11277
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Barbour County,1005,0.26822558,390,1454
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Bibb County,1007,0.225728154,279,1236
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Blount County,1009,0.16878733,650,3851
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Bullock County,1011,0.214117646,91,425
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Butler County,1013,0.211246207,278,1316
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Calhoun County,1015,0.141607717,1101,7775
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Chambers County,1017,0.179298401,414,2309
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Cherokee County,1019,0.170264766,418,2455
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Chilton County,1021,0.144741535,406,2805
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Choctaw County,1023,0.211042941,172,815
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Clarke County,1025,0.165867031,242,1459
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Clay County,1027,0.207075968,199,961
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Cleburne County,1029,0.14538677,156,1073
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Coffee County,1031,0.201670274,652,3233
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Colbert County,1033,0.165813431,583,3516
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Conecuh County,1035,0.295133442,188,637
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Coosa County,1037,0.255961835,161,629
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Covington County,1039,0.172802076,399,2309
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Crenshaw County,1041,0.164429531,147,894
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Cullman County,1043,0.138757721,764,5506
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Dale County,1045,0.16246216,483,2973
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Dallas County,1047,0.295950145,760,2568
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,DeKalb County,1049,0.238437817,1160,4865
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Elmore County,1051,0.122051664,652,5342
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Escambia County,1053,0.280062675,715,2553
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Etowah County,1055,0.193455249,1407,7273
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Fayette County,1057,0.174418598,165,946
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Franklin County,1059,0.157991707,343,2171
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Geneva County,1061,0.180433512,308,1707
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Greene County,1063,0.315608919,184,583
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Hale County,1065,0.193110645,185,958
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Henry County,1067,0.237588659,201,846
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Houston County,1069,0.139815256,893,6387
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Jackson County,1071,0.197723195,660,3338
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Jefferson County,1073,0.146727115,6440,43891
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Lamar County,1075,0.229492188,235,1024
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Lauderdale County,1077,0.118761957,683,5751
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Lawrence County,1079,0.068310432,169,2474
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Lee County,1081,0.118846856,1043,8776
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Limestone County,1083,0.112458035,603,5362
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Lowndes County,1085,0.262953371,203,772
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Macon County,1087,0.305516273,432,1414
Percent of 3 Person Households with No Workers (5y Avg.),2012, Alabama,Madison County,1089,0.101699017,2101,20659
