state,county,value
Colorado,Archuleta,0.6140
Colorado,Baca,0.0040
Colorado,Bent,0.0000
Colorado,Boulder,0.4360
Colorado,Broomfield,0.0010
Colorado,Chaffee,0.4490
Colorado,Cheyenne,0.0000
Colorado,Clear Creek,0.6050
Colorado,Conejos,0.2810
Colorado,Costilla,0.3100
Colorado,Crowley,0.0000
Colorado,Custer,0.4290
Colorado,Delta,0.4270
Colorado,Denver,0.0010
Colorado,Dolores,0.6430
Colorado,Douglas,0.3490
Colorado,Eagle,0.5690
Colorado,El Paso,0.1430
Colorado,Elbert,0.0270
Colorado,Fremont,0.5060
Colorado,Garfield,0.5700
Colorado,Gilpin,0.7610
Colorado,Grand,0.5530
Colorado,Gunnison,0.5700
Colorado,Hinsdale,0.5660
Colorado,Huerfano,0.2890
Colorado,Jackson,0.3900
Colorado,Jefferson,0.5120
Colorado,Kiowa,0.0000
Colorado,Kit Carson,0.0000
Colorado,La Plata,0.5820
Colorado,Lake,0.4330
Colorado,Larimer,0.4650
Colorado,Las Animas,0.1930
Colorado,Lincoln,0.0010
Colorado,Logan,0.0020
Colorado,Mesa,0.5080
Colorado,Mineral,0.6370
Colorado,Moffat,0.1800
Colorado,Montezuma,0.4070
Colorado,Montrose,0.5500
Colorado,Morgan,0.0020
Colorado,Otero,0.0000
Colorado,Ouray,0.7030
Colorado,Park,0.3950
Colorado,Phillips,0.0010
Colorado,Pitkin,0.6130
Colorado,Prowers,0.0010
Colorado,Pueblo,0.0540
Colorado,Rio Blanco,0.5490
Colorado,Rio Grande,0.3610
Colorado,Routt,0.5800
Colorado,Saguache,0.3780
Colorado,San Juan,0.4080
Colorado,San Miguel,0.5750
Colorado,Sedgwick,0.0020
Colorado,Summit,0.5220
Colorado,Teller,0.6560
Colorado,Washington,0.0010
Colorado,Weld,0.0010
Colorado,Yuma,0.0010
Connecticut,Fairfield,0.4890
Connecticut,Hartford,0.4220
Connecticut,Litchfield,0.7010
Connecticut,Middlesex,0.6420
Connecticut,New Haven,0.4680
Connecticut,New London,0.5820
Connecticut,Tolland,0.6380
Connecticut,Windham,0.6140
Delaware,Kent,0.2230
Delaware,New Castle,0.1610
Delaware,Sussex,0.3040
District of Columbia,District of Columbia,0.1060
Florida,Alachua,0.3970
Florida,Baker,0.4320
Florida,Bay,0.3380
Florida,Bradford,0.3950
Florida,Brevard,0.0780
Florida,Broward,0.0020
Florida,Calhoun,0.3990
Florida,Charlotte,0.0440
Florida,Citrus,0.2780
Florida,Clay,0.3990
Florida,Collier,0.0400
Florida,Columbia,0.4050
Florida,DeSoto,0.0160
Florida,Dixie,0.2730
Florida,Duval,0.2390
Florida,Escambia,0.3030
Florida,Flagler,0.2850
Florida,Franklin,0.1340
Florida,Gadsden,0.5620
Florida,Gilchrist,0.3200
Florida,Glades,0.0220
Florida,Gulf,0.3080
Florida,Hamilton,0.4460
Florida,Hardee,0.0190
Florida,Hendry,0.0290
Florida,Hernando,0.2760
Florida,Highlands,0.0290
Florida,Hillsborough,0.0390
Florida,Holmes,0.4100
Florida,Indian River,0.0320
Florida,Jackson,0.2880
Florida,Jefferson,0.4380
Florida,Lafayette,0.3320
Florida,Lake,0.1450
Florida,Lee,0.0530
Florida,Leon,0.4830
Florida,Levy,0.3610
Florida,Liberty,0.3990
Florida,Madison,0.4240
Florida,Manatee,0.0310
Florida,Marion,0.4210
Florida,Martin,0.0390
Florida,Miami-Dade,0.0070
Florida,Monroe,0.0000
Florida,Nassau,0.4430
Florida,Okaloosa,0.4800
Florida,Okeechobee,0.0170
Florida,Orange,0.1030
Florida,Osceola,0.0410
Florida,Palm Beach,0.0080
Florida,Pasco,0.1180
Florida,Pinellas,0.0330
Florida,Polk,0.0400
Florida,Putnam,0.3640
Florida,Santa Rosa,0.4440
Florida,Sarasota,0.0440
Florida,Seminole,0.1200
Florida,St. Johns,0.2810
Florida,St. Lucie,0.0270
Florida,Sumter,0.1910
Florida,Suwannee,0.3840
Florida,Taylor,0.3680
Florida,Union,0.4100
Florida,Volusia,0.2430
Florida,Wakulla,0.4020
Florida,Walton,0.4680
Florida,Washington,0.3370
Georgia,Appling,0.3540
Georgia,Atkinson,0.4000
Georgia,Bacon,0.3280
Georgia,Baker,0.3460
Georgia,Baldwin,0.5730
Georgia,Banks,0.5560
Georgia,Barrow,0.3780
Georgia,Bartow,0.5450
Georgia,Ben Hill,0.4590
Georgia,Berrien,0.3900
Georgia,Bibb,0.3890
Georgia,Bleckley,0.3860
Georgia,Brantley,0.4030
Georgia,Brooks,0.3830
Georgia,Bryan,0.4660
Georgia,Bulloch,0.2550
Georgia,Burke,0.3620
Georgia,Butts,0.5870
Georgia,Calhoun,0.3100
Georgia,Camden,0.4090
Georgia,Candler,0.2980
Georgia,Carroll,0.5210
Georgia,Catoosa,0.4860
Georgia,Charlton,0.3360
Georgia,Chatham,0.2070
Georgia,Chattahoochee,0.7160
Georgia,Chattooga,0.6680
Georgia,Cherokee,0.6440
Georgia,Clarke,0.4250
Georgia,Clay,0.5200
Georgia,Clayton,0.2900
Georgia,Clinch,0.4020
Georgia,Cobb,0.3200
Georgia,Coffee,0.3970
Georgia,Colquitt,0.3220
Georgia,Columbia,0.5560
Georgia,Cook,0.2570
Georgia,Coweta,0.5720
Georgia,Crawford,0.5950
Georgia,Crisp,0.2640
Georgia,Dade,0.7170
Georgia,Dawson,0.7840
Georgia,Decatur,0.4530
Georgia,DeKalb,0.2950
Georgia,Dodge,0.4970
Georgia,Dooly,0.2660
Georgia,Dougherty,0.3770
Georgia,Douglas,0.5870
Georgia,Early,0.3580
Georgia,Echols,0.4380
Georgia,Effingham,0.3890
Georgia,Elbert,0.5390
Georgia,Emanuel,0.4400
Georgia,Evans,0.3700
Georgia,Fannin,0.8670
Georgia,Fayette,0.4490
Georgia,Floyd,0.5900
Georgia,Forsyth,0.4610
Georgia,Franklin,0.4110
Georgia,Fulton,0.4110
Georgia,Gilmer,0.8610
Georgia,Glascock,0.5770
Georgia,Glynn,0.3290
Georgia,Gordon,0.5110
Georgia,Grady,0.4280
Georgia,Greene,0.6300
Georgia,Gwinnett,0.3330
Georgia,Habersham,0.6510
Georgia,Hall,0.4990
Georgia,Hancock,0.6790
Georgia,Haralson,0.6300
Georgia,Harris,0.6920
Georgia,Hart,0.3540
Georgia,Heard,0.6590
Georgia,Henry,0.4520
Georgia,Houston,0.4250
Georgia,Irwin,0.2860
Georgia,Jackson,0.4480
Georgia,Jasper,0.6590
Georgia,Jeff Davis,0.4240
Georgia,Jefferson,0.4290
Georgia,Jenkins,0.3720
Georgia,Johnson,0.5220
Georgia,Jones,0.7020
Georgia,Lamar,0.5190
Georgia,Lanier,0.3910
Georgia,Laurens,0.5090
Georgia,Lee,0.3120
Georgia,Liberty,0.4150
Georgia,Lincoln,0.5310
Georgia,Long,0.4030
Georgia,Lowndes,0.4170
Georgia,Lumpkin,0.8240
Georgia,Macon,0.4300
Georgia,Madison,0.4760
Georgia,Marion,0.6330
Georgia,McDuffie,0.5780
Georgia,McIntosh,0.3260
Georgia,Meriwether,0.6030
Georgia,Miller,0.1900
Georgia,Mitchell,0.3430
Georgia,Monroe,0.6760
Georgia,Montgomery,0.4910
Georgia,Morgan,0.4990
Georgia,Murray,0.6610
Georgia,Muscogee,0.5170
Georgia,Newton,0.4930
Georgia,Oconee,0.4920
Georgia,Oglethorpe,0.6110
Georgia,Paulding,0.6580
Georgia,Peach,0.4140
Georgia,Pickens,0.7770
Georgia,Pierce,0.3110
Georgia,Pike,0.5170
Georgia,Polk,0.5810
Georgia,Pulaski,0.3100
Georgia,Putnam,0.6510
Georgia,Quitman,0.6350
Georgia,Rabun,0.8640
Georgia,Randolph,0.5390
Georgia,Richmond,0.3210
Georgia,Rockdale,0.5060
Georgia,Schley,0.6330
Georgia,Screven,0.3520
Georgia,Seminole,0.2400
Georgia,Spalding,0.4770
Georgia,Stephens,0.6180
Georgia,Stewart,0.6840
Georgia,Sumter,0.3920
Georgia,Talbot,0.7090
Georgia,Taliaferro,0.6840
Georgia,Tattnall,0.3160
Georgia,Taylor,0.5220
Georgia,Telfair,0.5050
Georgia,Terrell,0.3540
Georgia,Thomas,0.4690
Georgia,Tift,0.2500
Georgia,Toombs,0.3920
Georgia,Towns,0.8170
Georgia,Treutlen,0.5720
Georgia,Troup,0.5550
Georgia,Turner,0.3050
Georgia,Twiggs,0.6280
Georgia,Union,0.8210
Georgia,Upson,0.6790
Georgia,Walker,0.6320
Georgia,Walton,0.4350
Georgia,Ware,0.2890
Georgia,Warren,0.6120
Georgia,Washington,0.5630
Georgia,Wayne,0.3590
Georgia,Webster,0.5610
Georgia,Wheeler,0.5810
Georgia,White,0.7280
Georgia,Whitfield,0.5240
Georgia,Wilcox,0.4130
Georgia,Wilkes,0.6090
Georgia,Wilkinson,0.6250
Georgia,Worth,0.3700
Idaho,Ada,0.0090
Idaho,Adams,0.5560
Idaho,Bannock,0.1720
Idaho,Bear Lake,0.2510
Idaho,Benewah,0.6290
Idaho,Bingham,0.0420
Idaho,Blaine,0.1840
Idaho,Boise,0.5280
Idaho,Bonner,0.7650
Idaho,Bonneville,0.2760
Idaho,Boundary,0.8210
Idaho,Butte,0.0660
Idaho,Camas,0.2350
Idaho,Canyon,0.0000
Idaho,Caribou,0.2960
Idaho,Cassia,0.0600
Idaho,Clark,0.1490
Idaho,Clearwater,0.6780
Idaho,Custer,0.3520
Idaho,Elmore,0.1850
Idaho,Franklin,0.2560
Idaho,Fremont,0.3380
Idaho,Gem,0.1370
Idaho,Gooding,0.0000
Idaho,Idaho,0.7230
Idaho,Jefferson,0.0010
Idaho,Jerome,0.0000
Idaho,Kootenai,0.6580
Idaho,Latah,0.4780
Idaho,Lemhi,0.4450
Idaho,Lewis,0.2230
Idaho,Lincoln,0.0000
Idaho,Madison,0.1550
Idaho,Minidoka,0.0000
Idaho,Nez Perce,0.2090
Idaho,Oneida,0.0660
Idaho,Owyhee,0.0330
Idaho,Payette,0.0000
Idaho,Power,0.0580
Idaho,Shoshone,0.7790
Idaho,Teton,0.3020
Idaho,Twin Falls,0.0040
Idaho,Valley,0.6240
Idaho,Washington,0.1380
Illinois,Adams,0.2290
Illinois,Alexander,0.4020
Illinois,Bond,0.2220
Illinois,Boone,0.0600
Illinois,Brown,0.4250
Illinois,Bureau,0.0830
Illinois,Calhoun,0.4100
Illinois,Carroll,0.1200
Illinois,Cass,0.1710
Illinois,Champaign,0.0150
Illinois,Christian,0.0530
Illinois,Clark,0.2290
Illinois,Clay,0.2060
Illinois,Clinton,0.0970
Illinois,Coles,0.1150
Illinois,Cook,0.0840
Illinois,Crawford,0.1980
Illinois,Cumberland,0.1810
Illinois,De Witt,0.0640
Illinois,DeKalb,0.0250
Illinois,Douglas,0.0230
Illinois,DuPage,0.0800
Illinois,Edgar,0.0860
Illinois,Edwards,0.1320
Illinois,Effingham,0.2240
Illinois,Fayette,0.2780
Illinois,Ford,0.0060
Illinois,Franklin,0.2170
Illinois,Fulton,0.3200
Illinois,Gallatin,0.2120
Illinois,Greene,0.2130
Illinois,Grundy,0.0740
Illinois,Hamilton,0.2010
Illinois,Hancock,0.1820
Illinois,Hardin,0.6880
Illinois,Henderson,0.1530
Illinois,Henry,0.0600
Illinois,Iroquois,0.0210
Illinois,Jackson,0.3830
Illinois,Jasper,0.1480
Illinois,Jefferson,0.2570
Illinois,Jersey,0.3240
Illinois,Jo Daviess,0.2110
Illinois,Johnson,0.5080
Illinois,Kane,0.0730
Illinois,Kankakee,0.0450
Illinois,Kendall,0.0560
Illinois,Knox,0.1860
Illinois,La Salle,0.0640
Illinois,Lake,0.1800
Illinois,Lawrence,0.1610
Illinois,Lee,0.0560
Illinois,Livingston,0.0150
Illinois,Logan,0.0240
Illinois,Macon,0.0450
Illinois,Macoupin,0.2270
Illinois,Madison,0.1720
Illinois,Marion,0.2770
Illinois,Marshall,0.1120
Illinois,Mason,0.0920
Illinois,Massac,0.2750
Illinois,McDonough,0.1540
Illinois,McHenry,0.1310
Illinois,McLean,0.0260
Illinois,Menard,0.1060
Illinois,Mercer,0.1190
Illinois,Monroe,0.2410
Illinois,Montgomery,0.1450
Illinois,Morgan,0.1400
Illinois,Moultrie,0.0710
Illinois,Ogle,0.1060
Illinois,Peoria,0.2430
Illinois,Perry,0.2260
Illinois,Piatt,0.0250
Illinois,Pike,0.2750
Illinois,Pope,0.6880
Illinois,Pulaski,0.2420
Illinois,Putnam,0.1560
Illinois,Randolph,0.2450
Illinois,Richland,0.1520
Illinois,Rock Island,0.1780
Illinois,Saline,0.2760
Illinois,Sangamon,0.0740
Illinois,Schuyler,0.3860
Illinois,Scott,0.1970
Illinois,Shelby,0.1550
Illinois,St. Clair,0.1370
Illinois,Stark,0.0490
Illinois,Stephenson,0.0610
Illinois,Tazewell,0.0950
Illinois,Union,0.4990
Illinois,Vermilion,0.0880
Illinois,Wabash,0.1200
Illinois,Warren,0.0900
Illinois,Washington,0.1440
Illinois,Wayne,0.1380
Illinois,White,0.1500
Illinois,Whiteside,0.0650
Illinois,Will,0.0930
Illinois,Williamson,0.3930
Illinois,Winnebago,0.1040
Illinois,Woodford,0.0990
Indiana,Adams,0.0460
Indiana,Allen,0.0810
Indiana,Bartholomew,0.2870
Indiana,Benton,0.0120
Indiana,Blackford,0.0780
Indiana,Boone,0.0360
Indiana,Brown,0.8600
Indiana,Carroll,0.1000
Indiana,Cass,0.0990
Indiana,Clark,0.4690
Indiana,Clay,0.3010
Indiana,Clinton,0.0370
Indiana,Crawford,0.6920
Indiana,Daviess,0.1740
Indiana,Dearborn,0.5390
Indiana,Decatur,0.1770
Indiana,DeKalb,0.1120
Indiana,Delaware,0.0710
Indiana,Dubois,0.3660
Indiana,Elkhart,0.0460
Indiana,Fayette,0.2760
Indiana,Floyd,0.5070
Indiana,Fountain,0.1670
Indiana,Franklin,0.5150
Indiana,Fulton,0.0730
Indiana,Gibson,0.1500
Indiana,Grant,0.0700
Indiana,Greene,0.4570
Indiana,Hamilton,0.0480
Indiana,Hancock,0.0480
Indiana,Harrison,0.5070
Indiana,Hendricks,0.0730
Indiana,Henry,0.0790
Indiana,Howard,0.0400
Indiana,Huntington,0.1090
Indiana,Jackson,0.3810
Indiana,Jasper,0.1020
Indiana,Jay,0.0830
Indiana,Jefferson,0.5570
Indiana,Jennings,0.4670
Indiana,Johnson,0.1610
Indiana,Knox,0.1140
Indiana,Kosciusko,0.0990
Indiana,LaGrange,0.0510
Indiana,Lake,0.1090
Indiana,LaPorte,0.2030
Indiana,Lawrence,0.4880
Indiana,Madison,0.0500
Indiana,Marion,0.0610
Indiana,Marshall,0.1080
Indiana,Martin,0.7200
Indiana,Miami,0.0920
Indiana,Monroe,0.6440
Indiana,Montgomery,0.0920
Indiana,Morgan,0.4240
Indiana,Newton,0.1040
Indiana,Noble,0.1160
Indiana,Ohio,0.5110
Indiana,Orange,0.5550
Indiana,Owen,0.6240
Indiana,Parke,0.3770
Indiana,Perry,0.6970
Indiana,Pike,0.4270
Indiana,Porter,0.1960
Indiana,Posey,0.1570
Indiana,Pulaski,0.1250
Indiana,Putnam,0.3280
Indiana,Randolph,0.0650
Indiana,Ripley,0.4530
Indiana,Rush,0.0630
Indiana,Scott,0.4610
Indiana,Shelby,0.0720
Indiana,Spencer,0.2890
Indiana,St. Joseph,0.1090
Indiana,Starke,0.2160
Indiana,Steuben,0.0580
Indiana,Sullivan,0.2470
Indiana,Switzerland,0.5900
Indiana,Tippecanoe,0.1250
Indiana,Tipton,0.0150
Indiana,Union,0.2100
Indiana,Vanderburgh,0.2250
Indiana,Vermillion,0.2360
Indiana,Vigo,0.2810
Indiana,Wabash,0.1170
Indiana,Warren,0.1550
Indiana,Warrick,0.3550
Indiana,Washington,0.4420
Indiana,Wayne,0.1410
Indiana,Wells,0.0570
Indiana,White,0.0510
Indiana,Whitley,0.1060
Iowa,Adair,0.0320
Iowa,Adams,0.0620
Iowa,Allamakee,0.3170
Iowa,Appanoose,0.2050
Iowa,Audubon,0.0130
Iowa,Benton,0.0310
Iowa,Black Hawk,0.0160
Iowa,Boone,0.0820
Iowa,Bremer,0.0330
Iowa,Buchanan,0.0230
Iowa,Buena Vista,0.0080
Iowa,Butler,0.0200
Iowa,Calhoun,0.0030
Iowa,Carroll,0.0070
Iowa,Cass,0.0150
Iowa,Cedar,0.0570
Iowa,Cerro Gordo,0.0130
Iowa,Cherokee,0.0220
Iowa,Chickasaw,0.0310
Iowa,Clarke,0.1790
Iowa,Clay,0.0150
Iowa,Clayton,0.2470
Iowa,Clinton,0.0390
Iowa,Crawford,0.0150
Iowa,Dallas,0.0760
Iowa,Davis,0.1980
Iowa,Decatur,0.2000
Iowa,Delaware,0.0760
Iowa,Des Moines,0.1720
Iowa,Dickinson,0.0170
Iowa,Dubuque,0.1670
Iowa,Emmet,0.0090
Iowa,Fayette,0.0870
Iowa,Floyd,0.0310
Iowa,Franklin,0.0080
Iowa,Fremont,0.0530
Iowa,Greene,0.0210
Iowa,Grundy,0.0020
Iowa,Guthrie,0.0940
Iowa,Hamilton,0.0210
Iowa,Hancock,0.0060
Iowa,Hardin,0.0340
Iowa,Harrison,0.0650
Iowa,Henry,0.1480
Iowa,Howard,0.0360
Iowa,Humboldt,0.0030
Iowa,Ida,0.0020
Iowa,Iowa,0.0550
Iowa,Jackson,0.2150
Iowa,Jasper,0.0380
Iowa,Jefferson,0.1500
Iowa,Johnson,0.0890
Iowa,Jones,0.1150
Iowa,Keokuk,0.0690
Iowa,Kossuth,0.0050
Iowa,Lee,0.2320
Iowa,Linn,0.0860
Iowa,Louisa,0.0870
Iowa,Lucas,0.2170
Iowa,Lyon,0.0150
Iowa,Madison,0.1420
Iowa,Mahaska,0.0610
Iowa,Marion,0.1490
Iowa,Marshall,0.0240
Iowa,Mills,0.0540
Iowa,Mitchell,0.0240
Iowa,Monona,0.0710
Iowa,Monroe,0.2740
Iowa,Montgomery,0.0320
Iowa,Muscatine,0.0750
Iowa,O'Brien,0.0100
Iowa,Osceola,0.0050
Iowa,Page,0.0450
Iowa,Palo Alto,0.0010
Iowa,Plymouth,0.0240
Iowa,Pocahontas,0.0020
Iowa,Polk,0.0620
Iowa,Pottawattamie,0.0310
Iowa,Poweshiek,0.0290
Iowa,Ringgold,0.1160
Iowa,Sac,0.0060
Iowa,Scott,0.0500
Iowa,Shelby,0.0060
Iowa,Sioux,0.0110
Iowa,Story,0.0270
Iowa,Tama,0.0470
Iowa,Taylor,0.1020
Iowa,Union,0.1020
Iowa,Van Buren,0.2590
Iowa,Wapello,0.1980
Iowa,Warren,0.1570
Iowa,Washington,0.0810
Iowa,Wayne,0.1160
Iowa,Webster,0.0560
Iowa,Winnebago,0.0090
Iowa,Winneshiek,0.1290
Iowa,Woodbury,0.0280
Iowa,Worth,0.0140
Iowa,Wright,0.0040
Kansas,Allen,0.0750
Kansas,Anderson,0.0910
Kansas,Atchison,0.1320
Kansas,Barber,0.0220
Kansas,Barton,0.0080
Kansas,Bourbon,0.1620
Kansas,Brown,0.0580
Kansas,Butler,0.0430
Kansas,Chase,0.0290
Kansas,Chautauqua,0.1470
Kansas,Cherokee,0.1000
Kansas,Cheyenne,0.0000
Kansas,Clark,0.0010
Kansas,Clay,0.0500
Kansas,Cloud,0.0390
Kansas,Coffey,0.0580
Kansas,Comanche,0.0020
Kansas,Cowley,0.0570
Kansas,Crawford,0.0850
Kansas,Decatur,0.0010
Kansas,Dickinson,0.0430
Kansas,Doniphan,0.1410
Kansas,Douglas,0.1680
Kansas,Edwards,0.0010
Kansas,Elk,0.0800
Kansas,Ellis,0.0030
Kansas,Ellsworth,0.0260
Kansas,Finney,0.0020
Kansas,Ford,0.0020
Kansas,Franklin,0.1300
Kansas,Geary,0.1190
Kansas,Gove,0.0020
Kansas,Graham,0.0010
Kansas,Grant,0.0010
Kansas,Gray,0.0010
Kansas,Greeley,0.0000
Kansas,Greenwood,0.0520
Kansas,Hamilton,0.0000
Kansas,Harper,0.0160
Kansas,Harvey,0.0260
Kansas,Haskell,0.0010
Kansas,Hodgeman,0.0010
Kansas,Jackson,0.1120
Kansas,Jefferson,0.1880
Kansas,Jewell,0.0370
Kansas,Johnson,0.1010
Kansas,Kearny,0.0010
Kansas,Kingman,0.0240
Kansas,Kiowa,0.0000
Kansas,Labette,0.0820
Kansas,Lane,0.0030
Kansas,Leavenworth,0.2220
Kansas,Lincoln,0.0210
Kansas,Linn,0.2010
Kansas,Logan,0.0010
Kansas,Lyon,0.0390
Kansas,Marion,0.0300
Kansas,Marshall,0.0820
Kansas,McPherson,0.0280
Kansas,Meade,0.0030
Kansas,Miami,0.1310
Kansas,Mitchell,0.0190
Kansas,Montgomery,0.1210
Kansas,Morris,0.0380
Kansas,Morton,0.0000
Kansas,Nemaha,0.0830
Kansas,Neosho,0.0830
Kansas,Ness,0.0020
Kansas,Norton,0.0010
Kansas,Osage,0.0940
Kansas,Osborne,0.0160
Kansas,Ottawa,0.0280
Kansas,Pawnee,0.0010
Kansas,Phillips,0.0070
Kansas,Pottawatomie,0.1060
Kansas,Pratt,0.0030
Kansas,Rawlins,0.0010
Kansas,Reno,0.0240
Kansas,Republic,0.0410
Kansas,Rice,0.0190
Kansas,Riley,0.1280
Kansas,Rooks,0.0060
Kansas,Rush,0.0020
Kansas,Russell,0.0130
Kansas,Saline,0.0310
Kansas,Scott,0.0010
Kansas,Sedgwick,0.0270
